first second position
Capana01g003434 Solyc01g089890.2.1 226304212
Capana01g003435 Solyc01g089880.2.1 226311077
Capana01g003436 Solyc01g089900.2.1 226323086
Capana01g003437 Solyc01g089910.2.1 226339275
Capana01g003439 Solyc01g089950.2.1 226387135.5
Capana01g003440 Solyc01g089950.2.1 226391390.5
Capana01g003441 Solyc01g089960.2.1 226403065.5
Capana01g003442 Solyc01g089970.2.1 226457153
Capana01g003443 Solyc01g089980.2.1 226462860.5
Capana01g003444 Solyc01g090740.2.1 226567972.5
Capana01g003445 Solyc01g090730.2.1 226582804
Capana01g003446 Solyc01g090720.2.1 226612211.5
Capana01g003447 Solyc01g090710.2.1 226641547
Capana01g003448 Solyc01g090700.2.1 226650107
Capana01g003450 Solyc01g095800.2.1 226657472
Capana01g003451 Solyc01g090700.2.1 226689521.5
Capana01g003452 Solyc01g090690.2.1 226704164
Capana01g003453 Solyc01g090680.2.1 226717215.5
Capana01g003454 Solyc01g090670.2.1 226721818
Capana01g003455 Solyc01g090670.2.1 226727967.5
Capana01g003456 Solyc01g090660.2.1 226764359
Capana01g003458 Solyc01g090650.1.1 226815355
Capana01g003459 Solyc01g090640.2.1 226820764.5
Capana01g003460 Solyc01g090600.2.1 226829812.5
Capana01g003461 Solyc01g090590.2.1 226842524
Capana01g003462 Solyc01g090590.2.1 226846743
Capana01g003463 Solyc10g080220.1.1 226851635
Capana01g003464 Solyc01g090560.2.1 226865842.5
Capana01g003465 Solyc01g090550.2.1 226905478
Capana01g003466 Solyc01g090540.1.1 227359565
Capana01g003467 Solyc01g090530.1.1 227362187.5
Capana01g003469 Solyc01g080390.1.1 227420174
Capana01g003470 Solyc11g065440.1.1 227463058
Capana01g003471 Solyc01g090510.2.1 227509645
Capana01g003472 Solyc01g090510.2.1 227513018.5
Capana01g003474 Solyc01g097100.1.1 227642151.5
Capana01g003475 Solyc01g090500.2.1 227655727
Capana01g003477 Solyc01g090470.2.1 227792722
Capana01g003478 Solyc01g090480.2.1 227800370
Capana01g003479 Solyc01g090490.1.1 227807154
Capana01g003480 Solyc05g008810.2.1 227814183.5
Capana01g003481 Solyc07g015920.1.1 227818525
Capana01g003482 Solyc01g090460.2.1 227844600
Capana01g003483 Solyc06g069130.2.1 227853133
Capana01g003484 Solyc01g090450.2.1 227863732.5
Capana01g003485 Solyc01g090440.2.1 227867138
Capana01g003486 Solyc01g090430.2.1 227873305
Capana01g003487 Solyc01g090420.2.1 227921374.5
Capana01g003488 Solyc01g090410.2.1 227936954.5
Capana01g003489 Solyc01g090390.1.1 227943341.5
Capana01g003490 Solyc01g090380.2.1 227945993.5
Capana01g003491 Solyc01g090350.2.1 227952699.5
Capana01g003492 Solyc01g090370.1.1 227967860.5
Capana01g003493 Solyc10g039210.2.1 227971137
Capana01g003494 Solyc03g007610.2.1 227974030
Capana01g003495 Solyc01g090370.1.1 228004515
Capana01g003496 Solyc01g090370.1.1 228019068
Capana01g003497 Solyc01g090360.2.1 228077814.5
Capana01g003498 Solyc01g090360.2.1 228085096.5
Capana01g003499 Solyc01g090350.2.1 228120677.5
Capana01g003500 Solyc01g090350.2.1 228141158
Capana01g003501 Solyc01g090350.2.1 228147077
Capana01g003502 Solyc01g090320.2.1 228185817.5
Capana01g003503 Solyc01g090340.2.1 228199343.5
Capana01g003504 Solyc01g090310.2.1 228205681
Capana01g003505 Solyc01g090320.2.1 228211005.5
Capana01g003506 Solyc01g090310.2.1 228222403.5
Capana01g003507 Solyc01g090300.2.1 228230968
Capana01g003508 Solyc03g005460.2.1 228252227.5
Capana01g003509 Solyc01g090290.2.1 228318297
Capana01g003510 Solyc03g006660.2.1 228328646.5
Capana01g003511 Solyc03g006660.2.1 228329637
Capana01g003512 Solyc01g090280.2.1 228344271
Capana01g003514 Solyc01g090270.2.1 228367201.5
Capana01g003515 Solyc01g090260.2.1 228385212
Capana01g003516 Solyc01g090240.2.1 228398020
Capana01g003517 Solyc01g090230.2.1 228438881.5
Capana01g003518 Solyc01g090220.2.1 228462979.5
Capana01g003519 Solyc01g090220.2.1 228478207
Capana01g003520 Solyc01g090210.2.1 228484016
Capana01g003521 Solyc01g090200.2.1 228505766
Capana01g003522 Solyc01g090190.2.1 228542159.5
Capana01g003523 Solyc01g090180.2.1 228546767
Capana01g003524 Solyc01g090170.2.1 228553177.5
Capana01g003525 Solyc07g005770.2.1 228590100
Capana01g003526 Solyc07g005770.2.1 228591588.5
Capana01g003527 Solyc07g005770.2.1 228593053.5
Capana01g003529 Solyc01g090140.1.1 228629702.5
Capana01g003530 Solyc01g090140.1.1 228723600
Capana01g003531 Solyc01g090120.2.1 228754719.5
Capana01g003532 Solyc08g081300.2.1 228756618
Capana01g003533 Solyc04g050170.2.1 228781004
Capana01g003534 Solyc01g006400.2.1 228807529
Capana01g003535 Solyc08g066180.2.1 228825948
Capana01g003537 Solyc02g069380.2.1 228845674.5
Capana01g003539 Solyc00g104940.1.1 228849756.5
Capana01g003540 Solyc01g090110.1.1 228855129.5
Capana01g003541 Solyc01g090100.1.1 228860324.5
Capana01g003542 Solyc01g090100.1.1 228865231
Capana01g003543 Solyc01g009450.2.1 228912933
Capana01g003544 Solyc01g090750.2.1 228978515.5
Capana01g003545 Solyc01g090760.2.1 228994465.5
Capana01g003546 Solyc01g090770.2.1 229000158.5
Capana01g003547 Solyc01g090780.2.1 229023805.5
Capana01g003548 Solyc01g090790.2.1 229075433
Capana01g003550 Solyc01g090800.2.1 229136819
Capana01g003551 Solyc01g090810.2.1 229211144
Capana01g003552 Solyc05g012460.2.1 229225518
Capana01g003553 Solyc01g090820.1.1 229292582.5
Capana01g003554 Solyc01g090830.2.1 229295494.5
Capana01g003555 Solyc01g110450.2.1 229300810
Capana01g003556 Solyc01g090840.2.1 229316884.5
Capana01g003557 Solyc01g090850.2.1 229338226
Capana01g003558 Solyc01g090860.2.1 229349267.5
Capana01g003559 Solyc01g090870.1.1 229366843
Capana01g003560 Solyc01g090880.2.1 229369241
Capana01g003561 Solyc01g090890.2.1 229376888.5
Capana01g003562 Solyc02g005360.1.1 229416292
Capana01g003563 Solyc01g090900.2.1 229432775.5
Capana01g003564 Solyc01g090910.2.1 229441699.5
Capana01g003565 Solyc01g090920.2.1 229466243
Capana01g003566 Solyc01g090940.2.1 229480971
Capana01g003567 Solyc01g090950.2.1 229516149
Capana01g003568 Solyc01g090970.2.1 229592143.5
Capana01g003569 Solyc01g090980.1.1 229594877
Capana01g003570 Solyc09g083410.2.1 229606580.5
Capana01g003571 Solyc12g015780.1.1 229624308
Capana01g003576 Solyc01g090990.2.1 229763665.5
Capana01g003577 Solyc01g091000.2.1 229779130
Capana01g003578 Solyc01g091010.2.1 229809699
Capana01g003579 Solyc01g091020.2.1 229836409
Capana01g003580 Solyc01g007960.2.1 229863524.5
Capana01g003581 Solyc01g091030.2.1 229885665
Capana01g003582 Solyc01g091040.2.1 229925096.5
Capana01g003584 Solyc01g091050.2.1 229939965.5
Capana01g003585 Solyc03g115610.2.1 229986940
Capana01g003586 Solyc01g091060.1.1 230004560.5
Capana01g003587 Solyc01g091070.2.1 230012917
Capana01g003588 Solyc01g091090.2.1 230024426.5
Capana01g003589 Solyc01g006800.2.1 230062137.5
Capana01g003591 Solyc01g006810.2.1 230083279.5
Capana01g003592 Solyc10g081720.1.1 230115889.5
Capana01g003593 Solyc01g006830.2.1 230126086
Capana01g003594 Solyc01g006860.2.1 230181386.5
Capana01g003595 Solyc04g074390.2.1 230183420.5
Capana01g003596 Solyc01g006850.1.1 230185938.5
Capana01g003597 Solyc01g006840.2.1 230197524
Capana01g003598 Solyc01g005760.2.1 230501194
Capana01g003599 Solyc01g102260.2.1 230515638.5
Capana01g003600 Solyc01g006870.2.1 230519631.5
Capana01g003604 Solyc05g055970.2.1 230721553.5
Capana01g003605 Solyc07g061750.2.1 230724097.5
Capana01g003606 Solyc01g006880.2.1 230788178
Capana01g003607 Solyc01g006890.2.1 230816287.5
Capana01g003608 Solyc05g051790.2.1 230823890.5
Capana01g003610 Solyc10g012160.2.1 230855392.5
Capana01g003612 Solyc11g006430.1.1 230891537.5
Capana01g003613 Solyc01g006900.2.1 230899128.5
Capana01g003614 Solyc01g006910.2.1 230907974
Capana01g003616 Solyc01g006920.2.1 230919046.5
Capana01g003617 Solyc01g006930.2.1 230949233
Capana01g003618 Solyc01g006950.2.1 230957544
Capana01g003619 Solyc01g006960.2.1 230978866.5
Capana01g003620 Solyc01g006970.2.1 230996272.5
Capana01g003621 Solyc01g006980.2.1 231006347.5
Capana01g003622 Solyc01g006990.2.1 231012895
Capana01g003623 Solyc04g070960.1.1 231021586.5
Capana01g003624 Solyc04g070960.1.1 231027754
Capana01g003626 Solyc01g007000.2.1 231034558.5
Capana01g003627 Solyc01g007000.2.1 231088811.5
Capana01g003629 Solyc01g007050.1.1 231101305.5
Capana01g003630 Solyc01g007060.2.1 231132626
Capana01g003631 Solyc01g007070.2.1 231140372
Capana01g003632 Solyc01g007080.2.1 231179171
Capana01g003633 Solyc10g045380.1.1 231215082.5
Capana01g003634 Solyc02g081070.2.1 231226884
Capana01g003636 Solyc05g023660.1.1 231381874.5
Capana01g003637 Solyc01g007100.2.1 231625002.5
Capana01g003638 Solyc01g007110.2.1 231633874.5
Capana01g003639 Solyc01g007120.2.1 231638312.5
Capana01g003640 Solyc01g007130.2.1 231666044
Capana01g003642 Solyc01g007140.2.1 231716642.5
Capana01g003643 Solyc01g007150.2.1 231730892.5
Capana01g003644 Solyc06g051720.2.1 231744612
Capana01g003645 Solyc01g007170.2.1 231752399
Capana01g003646 Solyc01g007180.2.1 231765139
Capana01g003647 Solyc01g007190.2.1 231794817.5
Capana01g003648 Solyc01g007200.2.1 231807513
Capana01g003652 Solyc09g090470.2.1 231840519.5
Capana01g003653 Solyc10g047590.1.1 231841796.5
Capana01g003654 Solyc01g007220.2.1 231852504.5
Capana01g003655 Solyc01g007230.2.1 231862365.5
Capana01g003656 Solyc01g007240.2.1 232062909.5
Capana01g003657 Solyc01g007250.2.1 232067993
Capana01g003658 Solyc01g007260.2.1 232102347
Capana01g003660 Solyc09g005880.1.1 232147075
Capana01g003662 Solyc01g007740.2.1 232153952
Capana01g003663 Solyc01g007750.2.1 232164645.5
Capana01g003665 Solyc01g007760.2.1 232177669
Capana01g003666 Solyc01g007770.2.1 232192984.5
Capana01g003667 Solyc01g007780.2.1 232198318.5
Capana01g003668 Solyc01g007790.2.1 232230003
Capana01g003669 Solyc01g007800.2.1 232241421
Capana01g003670 Solyc01g007810.1.1 232292697
Capana01g003671 Solyc07g049680.2.1 232303495.5
Capana01g003672 Solyc01g007840.2.1 232311638
Capana01g003673 Solyc07g049680.2.1 232319738.5
Capana01g003674 Solyc07g049680.2.1 232321905.5
Capana01g003675 Solyc01g007840.2.1 232327528
Capana01g003676 Solyc01g007840.2.1 232335598.5
Capana01g003677 Solyc01g007850.2.1 232366139
Capana01g003678 Solyc01g007860.2.1 232376938
Capana01g003679 Solyc01g007870.2.1 232396264
Capana01g003680 Solyc01g005500.2.1 232419583.5
Capana01g003681 Solyc01g091660.2.1 232427053.5
Capana01g003682 Solyc10g085380.1.1 232431758
Capana01g003683 Solyc10g085380.1.1 232435517.5
Capana01g003684 Solyc01g005490.2.1 232443720
Capana01g003685 Solyc03g117100.2.1 232694502.5
Capana01g003686 Solyc08g022070.2.1 232858546
Capana01g003687 Solyc08g021960.2.1 233265782
Capana01g003688 Solyc08g021960.2.1 233298569
Capana01g003690 Solyc08g016010.2.1 233590827.5
Capana01g003691 Solyc08g016050.2.1 233725044.5
Capana01g003692 Solyc08g016070.1.1 233777290.5
Capana01g003693 Solyc08g062360.2.1 234085593
Capana01g003694 Solyc08g062360.2.1 234192259
Capana01g003695 Solyc08g016080.2.1 234575840
Capana01g003696 Solyc08g060950.1.1 234662562
Capana01g003697 Solyc10g080100.1.1 235010396
Capana01g003699 Solyc01g102880.1.1 235170873
Capana01g003700 Solyc08g016750.2.1 235229170
Capana01g003701 Solyc08g016750.2.1 235235939
Capana01g003702 Solyc09g090740.2.1 235584460.5
Capana01g003703 Solyc03g121760.2.1 235977954
Capana01g003704 Solyc08g016720.1.1 236638379
Capana01g003705 Solyc06g053230.2.1 238278375.5
Capana01g003706 Solyc04g077470.2.1 238946879.5
Capana01g003707 Solyc08g061820.2.1 239238151
Capana01g003708 Solyc08g059750.1.1 239563328
Capana01g003709 Solyc08g059750.1.1 239565158
Capana01g003710 Solyc08g059730.1.1 239570116.5
Capana01g003711 Solyc03g005060.2.1 239634172
Capana01g003712 Solyc04g078190.2.1 239684251.5
Capana01g003713 Solyc01g005480.2.1 239829765
Capana01g003715 Solyc06g069480.2.1 239843531.5
Capana01g003716 Solyc06g051320.2.1 239894920.5
Capana01g003718 Solyc01g005460.2.1 239968366.5
Capana01g003719 Solyc01g005450.2.1 239974573
Capana01g003720 Solyc01g005440.2.1 239983889
Capana01g003722 Solyc08g015680.1.1 240621867
Capana01g003723 Solyc08g015670.2.1 240627726
Capana01g003725 Solyc08g015660.2.1 240738551.5
Capana01g003726 Solyc11g071570.1.1 240770065.5
Capana01g003727 Solyc08g015650.2.1 240824352
Capana01g003728 Solyc06g049080.2.1 240830754.5
Capana01g003729 Solyc08g015690.2.1 240949226
Capana01g003730 Solyc08g015770.2.1 241069151.5
Capana01g003731 Solyc07g015890.1.1 241145757
Capana01g003732 Solyc08g015780.2.1 241177866
Capana01g003734 Solyc01g108490.2.1 241478526.5
Capana01g003735 Solyc08g015630.2.1 242630558
Capana01g003736 Solyc08g015620.2.1 242667846
Capana01g003737 Solyc12g096650.1.1 242708371
Capana01g003739 Solyc01g011040.2.1 242759716
Capana01g003742 Solyc08g014310.2.1 243779782.5
Capana01g003743 Solyc08g014430.2.1 243817953
Capana01g003744 Solyc08g014430.2.1 243824647
Capana01g003745 Solyc08g014440.2.1 243830301.5
Capana01g003746 Solyc03g058920.2.1 244124937.5
Capana01g003747 Solyc11g039990.1.1 244427746.5
Capana01g003748 Solyc08g016620.2.1 244519266
Capana01g003750 Solyc08g016660.1.1 245050436.5
Capana01g003751 Solyc08g014450.2.1 245472482
Capana01g003754 Solyc08g014470.2.1 245851423
Capana01g003755 Solyc08g014480.2.1 245918701.5
Capana01g003756 Solyc08g014480.2.1 245951134.5
Capana01g003757 Solyc08g014480.2.1 245963279
Capana01g003759 Solyc08g014550.2.1 246117547
Capana01g003760 Solyc11g040330.1.1 246335506
Capana01g003762 Solyc08g014570.2.1 246611312
Capana01g003763 Solyc08g014580.2.1 246618451.5
Capana01g003764 Solyc08g014600.2.1 246632115
Capana01g003766 Solyc08g014490.1.1 246934642
Capana01g003768 Solyc10g052870.1.1 247072512
Capana01g003769 Solyc05g007030.2.1 247109690.5
Capana01g003770 Solyc12g036550.1.1 247343776
Capana01g003771 Solyc11g021240.1.1 247348032.5
Capana01g003772 Solyc08g022170.1.1 247349721.5
Capana01g003773 Solyc05g026020.1.1 247355458.5
Capana01g003775 Solyc01g099100.2.1 247820624
Capana01g003776 Solyc10g047320.1.1 248124961.5
Capana01g003777 Solyc05g005750.2.1 248612244.5
Capana01g003780 Solyc08g014420.2.1 248862011.5
Capana01g003781 Solyc01g066620.2.1 249118752
Capana01g003782 Solyc08g014300.2.1 249145671.5
Capana01g003788 Solyc08g014150.2.1 249823003
Capana01g003790 Solyc08g014290.1.1 250412455.5
Capana01g003791 Solyc04g049720.2.1 250522052
Capana01g003793 Solyc08g014100.1.1 251266304
Capana01g003795 Solyc08g014100.1.1 251579829.5
Capana01g003796 Solyc10g077140.1.1 251633487.5
Capana01g003797 Solyc06g065740.2.1 251906671.5
Capana01g003798 Solyc08g014080.2.1 252082350
Capana01g003799 Solyc08g014060.2.1 252272934.5
Capana01g003800 Solyc12g005630.1.1 252317856
Capana01g003802 Solyc05g050770.2.1 252424112
Capana01g003803 Solyc08g013930.2.1 252987205.5
Capana01g003804 Solyc08g007350.1.1 253238437
Capana01g003805 Solyc03g063850.1.1 253359362
Capana01g003807 Solyc08g013830.1.1 253755759.5
Capana01g003808 Solyc03g051780.1.1 254264599
Capana01g003810 Solyc07g055470.2.1 254482788.5
Capana01g003811 Solyc11g067040.1.1 254611153.5
Capana01g003812 Solyc08g013850.1.1 254698960.5
Capana01g003813 Solyc01g074040.1.1 254866281.5
Capana01g003814 Solyc07g064380.2.1 254992115.5
Capana01g003815 Solyc10g012410.2.1 255630302
Capana01g003816 Solyc10g012410.2.1 255646662.5
Capana01g003817 Solyc10g012400.2.1 255649266
Capana01g003818 Solyc10g017650.1.1 255876888
Capana01g003819 Solyc03g026360.1.1 255886852.5
Capana01g003821 Solyc08g066450.1.1 256252034
Capana01g003824 Solyc08g066440.2.1 256543453
Capana01g003825 Solyc08g066430.1.1 256561887
Capana01g003826 Solyc11g039740.1.1 256847678.5
Capana01g003827 Solyc08g066360.2.1 256895453.5
Capana01g003829 Solyc08g066320.2.1 257502727
Capana01g003831 Solyc08g066390.2.1 257690537
Capana01g003832 Solyc12g095830.1.1 257818076.5
Capana01g003833 Solyc08g066410.1.1 257826052.5
Capana01g003835 Solyc08g066330.1.1 258193996
Capana01g003836 Solyc08g066330.1.1 258212038.5
Capana01g003837 Solyc08g066240.2.1 258395300.5
Capana01g003839 Solyc08g066210.2.1 258930951.5
Capana01g003840 Solyc08g066200.2.1 258936249
Capana01g003842 Solyc08g013920.2.1 259512814.5
Capana01g003847 Solyc04g049490.2.1 260096563.5
Capana01g003848 Solyc04g049490.2.1 260120723
Capana01g003849 Solyc04g049490.2.1 260143966.5
Capana01g003850 Solyc08g013880.2.1 260165950
Capana01g003851 Solyc08g013900.2.1 260188969.5
Capana01g003854 Solyc08g014010.2.1 260991738
Capana01g003855 Solyc08g014000.2.1 261295326.5
Capana01g003857 Solyc08g013990.2.1 261425871.5
Capana01g003858 Solyc02g085220.2.1 261451821.5
Capana01g003860 Solyc08g013990.2.1 261458364.5
Capana01g003861 Solyc08g013980.2.1 261463664.5
Capana01g003862 Solyc08g013940.2.1 261569065
Capana01g003864 Solyc03g051890.1.1 261846786
Capana01g003866 Solyc08g014030.1.1 262588804
Capana01g003867 Solyc08g014040.2.1 262816885.5
Capana01g003871 Solyc04g049490.2.1 263469363.5
Capana01g003875 Solyc08g013850.1.1 264004214.5
Capana01g003876 Solyc08g013860.2.1 264019717.5
Capana01g003879 Solyc08g077340.2.1 264310343.5
Capana01g003880 Solyc02g092860.2.1 264446712.5
Capana01g003882 Solyc08g013760.1.1 264824088
Capana01g003886 Solyc08g006920.1.1 265266496
Capana01g003887 Solyc08g006920.1.1 265371645
Capana01g003888 Solyc10g024470.1.1 265564080
Capana01g003889 Solyc04g077650.2.1 265702495
Capana01g003891 Solyc08g006900.2.1 266324197.5
Capana01g003893 Solyc01g006020.2.1 266681299.5
Capana01g003894 Solyc08g006890.2.1 266694668.5
Capana01g003896 Solyc08g006880.2.1 266842078
Capana01g003897 Solyc08g006880.2.1 266854904
Capana01g003898 Solyc08g006880.2.1 266897869.5
Capana01g003900 Solyc11g017100.1.1 266973227.5
Capana01g003902 Solyc06g068490.2.1 267009253.5
Capana01g003903 Solyc08g006880.2.1 267294339
Capana01g003904 Solyc08g006880.2.1 267327069.5
Capana01g003905 Solyc01g099100.2.1 267404850.5
Capana01g003906 Solyc08g006870.2.1 267586397.5
Capana01g003908 Solyc08g006860.2.1 267791858
Capana01g003909 Solyc10g019040.1.1 267930957
Capana01g003910 Solyc08g006930.2.1 267936799.5
Capana01g003911 Solyc08g006940.2.1 267971512
Capana01g003912 Solyc08g006940.2.1 267985864
Capana01g003913 Solyc01g006510.2.1 268039446
Capana01g003914 Solyc10g049620.1.1 268132065.5
Capana01g003916 Solyc12g005140.1.1 268247505
Capana01g003919 Solyc06g083830.2.1 268461645
Capana01g003920 Solyc08g006850.2.1 269165819
Capana01g003922 Solyc06g036190.1.1 269484234
Capana01g003923 Solyc08g021860.1.1 269532911
Capana01g003924 Solyc07g062500.2.1 269634059.5
Capana01g003926 Solyc08g006810.1.1 269873378
Capana01g003927 Solyc08g006820.2.1 269941862
Capana01g003929 Solyc08g006830.2.1 269996640
Capana01g003930 Solyc08g006840.2.1 270041967
Capana01g003931 Solyc03g118780.2.1 270067505.5
Capana01g003934 Solyc06g071550.2.1 270086309
Capana01g003936 Solyc06g009500.1.1 270232332
Capana01g003939 Solyc01g005830.2.1 270342777.5
Capana01g003941 Solyc01g005800.2.1 270557471.5
Capana01g003944 Solyc01g100610.2.1 270951085.5
Capana01g003945 Solyc01g105870.2.1 270959633.5
Capana01g003946 Solyc01g105880.2.1 271057379.5
Capana01g003947 Solyc03g112940.2.1 271383974
Capana01g003948 Solyc03g063970.2.1 271384557
Capana01g003950 Solyc08g067920.2.1 271440655.5
Capana01g003952 Solyc08g006760.2.1 271646397
Capana01g003953 Solyc11g067100.1.1 271830798
Capana01g003955 Solyc01g068550.2.1 272051583
Capana01g003957 Solyc08g006780.2.1 272085494.5
Capana01g003958 Solyc08g006790.2.1 272089610.5
Capana01g003959 Solyc08g006790.2.1 272116487
Capana01g003961 Solyc08g006800.1.1 272337576.5
Capana01g003963 Solyc08g006750.2.1 272578448.5
Capana01g003964 Solyc02g077530.1.1 272607754
Capana01g003965 Solyc08g006750.2.1 272746738.5
Capana01g003966 Solyc08g006740.2.1 272792612
Capana01g003968 Solyc11g065520.1.1 272881861
Capana01g003972 Solyc07g063990.1.1 273552922
Capana01g003975 Solyc08g006200.1.1 274060781
Capana01g003977 Solyc08g006200.1.1 274105486
Capana01g003978 Solyc11g069210.1.1 274173724
Capana01g003980 Solyc08g006710.2.1 274297148
Capana01g003981 Solyc08g006720.2.1 274336167.5
Capana01g003982 Solyc08g006220.2.1 274476534
Capana01g003983 Solyc08g006240.1.1 274485438.5
Capana01g003985 Solyc08g006220.2.1 274502339
Capana01g003986 Solyc08g006240.1.1 274683604
Capana01g003987 Solyc08g006200.1.1 274728756
Capana01g003988 Solyc08g006220.2.1 274748988
Capana01g003993 Solyc12g049170.1.1 274907486.5
Capana01g003996 Solyc04g053090.1.1 275093445.5
Capana01g003998 Solyc12g044320.1.1 275131603.5
Capana01g003999 Solyc08g006650.2.1 275273508
Capana01g004000 Solyc08g006610.2.1 275313526
Capana01g004001 Solyc08g006620.2.1 275388337
Capana01g004002 Solyc11g020040.1.1 275402922.5
Capana01g004004 Solyc10g009110.1.1 275506994
Capana01g004005 Solyc08g016260.1.1 275577428.5
Capana01g004007 Solyc02g087360.2.1 275926947.5
Capana01g004008 Solyc08g006630.2.1 276034120
Capana01g004009 Solyc08g006640.2.1 276082975
Capana01g004010 Solyc03g117040.2.1 276173509
Capana01g004011 Solyc01g049670.1.1 276175529
Capana01g004013 Solyc11g065650.1.1 276182295.5
Capana01g004015 Solyc03g123540.2.1 276757022.5
Capana01g004016 Solyc05g055960.1.1 277180143.5
Capana01g004019 Solyc06g054390.2.1 277444391.5
Capana01g004020 Solyc08g006560.2.1 277483529
Capana01g004021 Solyc08g006570.2.1 277494108.5
Capana01g004024 Solyc08g006600.2.1 277560987.5
Capana01g004025 Solyc08g006600.2.1 277572382.5
Capana01g004026 Solyc04g051090.1.1 277731392
Capana01g004027 Solyc02g022880.1.1 277732617
Capana01g004028 Solyc08g006540.2.1 277806937.5
Capana01g004029 Solyc08g006510.2.1 278063951.5
Capana01g004030 Solyc08g006530.2.1 278244908
Capana01g004031 Solyc12g100110.1.1 278311503
Capana01g004032 Solyc12g044710.1.1 278312204.5
Capana01g004034 Solyc08g006520.1.1 278454576.5
Capana01g004035 Solyc08g013970.1.1 278655496
Capana01g004036 Solyc08g013960.1.1 278662119.5
Capana01g004038 Solyc08g075490.2.1 279032379.5
Capana01g004039 Solyc07g064980.2.1 279041047
Capana01g004040 Solyc01g006600.1.1 279049494.5
Capana01g004042 Solyc01g006600.1.1 279051495
Capana01g004043 Solyc10g085460.1.1 279141254
Capana01g004044 Solyc01g096940.2.1 279227717
Capana01g004046 Solyc08g006490.1.1 279949465.5
Capana01g004047 Solyc03g119250.2.1 279956108.5
Capana01g004048 Solyc00g098560.2.1 279992894.5
Capana01g004050 Solyc08g006470.2.1 280380062.5
Capana01g004051 Solyc08g006480.2.1 280394931.5
Capana01g004052 Solyc08g006460.2.1 280488378.5
Capana01g004053 Solyc08g006440.2.1 280573850
Capana01g004054 Solyc11g013120.1.1 280613653
Capana01g004055 Solyc08g006430.2.1 280662718.5
Capana01g004056 Solyc08g006430.2.1 280674191
Capana01g004057 Solyc08g006420.2.1 280709626.5
Capana01g004059 Solyc08g006410.2.1 280816966
Capana01g004061 Solyc02g062190.1.1 280890218.5
Capana01g004062 Solyc02g062190.1.1 280890777
Capana01g004063 Solyc08g006310.2.1 280896857
Capana01g004064 Solyc08g006300.2.1 280988023.5
Capana01g004065 Solyc08g006290.1.1 281083223.5
Capana01g004067 Solyc09g009260.2.1 281336105.5
Capana01g004068 Solyc08g006250.1.1 281682097.5
Capana01g004069 Solyc08g006490.1.1 281722585
Capana01g004070 Solyc08g006490.1.1 281728941
Capana01g004071 Solyc08g006200.1.1 281757610
Capana01g004072 Solyc08g006240.1.1 281760222
Capana01g004073 Solyc08g006220.2.1 281782768.5
Capana01g004074 Solyc08g006260.1.1 282046337.5
Capana01g004076 Solyc09g059060.1.1 282203041.5
Capana01g004077 Solyc08g028950.1.1 282322709.5
Capana01g004078 Solyc12g037940.1.1 282325184.5
Capana01g004079 Solyc12g014430.1.1 282348379.5
Capana01g004080 Solyc12g014430.1.1 282392291.5
Capana01g004081 Solyc08g013960.1.1 282655749.5
Capana01g004082 Solyc08g013970.1.1 282658955
Capana01g004083 Solyc08g006190.1.1 282763822
Capana01g004084 Solyc11g050980.1.1 282772204
Capana01g004085 Solyc08g006180.2.1 282791025
Capana01g004086 Solyc04g008640.2.1 282936654.5
Capana01g004088 Solyc04g008640.2.1 282965169.5
Capana01g004089 Solyc04g008640.2.1 282983343
Capana01g004090 Solyc03g006030.2.1 283071166
Capana01g004092 Solyc08g006130.1.1 283111728.5
Capana01g004093 Solyc12g017460.1.1 283185603.5
Capana01g004094 Solyc11g006670.1.1 283246015.5
Capana01g004095 Solyc07g021760.1.1 283270231.5
Capana01g004096 Solyc08g006140.1.1 283288115.5
Capana01g004097 Solyc08g006150.2.1 283323692.5
Capana01g004098 Solyc12g070160.1.1 283348960.5
Capana01g004099 Solyc08g006160.2.1 283375471.5
Capana01g004101 Solyc01g049680.2.1 283642912.5
Capana01g004102 Solyc06g010010.1.1 283731033
Capana01g004107 Solyc08g006110.2.1 283860604.5
Capana01g004108 Solyc08g006100.2.1 283872056
Capana01g004110 Solyc08g006180.2.1 283988049.5
Capana01g004111 Solyc08g006170.1.1 283996959
Capana01g004112 Solyc08g006180.2.1 284031434
Capana01g004113 Solyc08g006090.2.1 284139913.5
Capana01g004114 Solyc08g006080.1.1 284173067.5
Capana01g004115 Solyc08g006070.2.1 284179279.5
Capana01g004116 Solyc08g006060.2.1 284226313
Capana01g004117 Solyc04g051850.2.1 284237556.5
Capana01g004118 Solyc08g006040.2.1 284246084
Capana01g004119 Solyc08g006030.2.1 284260182
Capana01g004120 Solyc08g006020.2.1 284275006
Capana01g004121 Solyc08g006010.2.1 284326131.5
Capana01g004122 Solyc08g005980.2.1 284409395
Capana01g004123 Solyc08g005960.1.1 284434082.5
Capana01g004124 Solyc09g018490.2.1 284478500.5
Capana01g004126 Solyc08g005910.2.1 284506059
Capana01g004128 Solyc11g039990.1.1 284591420.5
Capana01g004129 Solyc11g039980.1.1 284592512.5
Capana01g004130 Solyc00g021630.1.1 284601119
Capana01g004131 Solyc03g063470.1.1 284605443
Capana01g004132 Solyc11g063540.1.1 284606139.5
Capana01g004134 Solyc08g005900.2.1 284610823.5
Capana01g004136 Solyc08g005900.2.1 284620414.5
